uid	uni	participant	rank	identity	tags	Q3-g	Q3-l	Q3-b	Q3-quest	Q3-ace	Q3-queer	Q4-gq	Q4-t	Q4-i	Q4-m	Q4-f	cishet_problem	cishet_solution	cishet_victim	cishet_helpless	sgm_problem	sgm_solution	sgm_victim	sgm_helpless	school_problem	school_solution	school_victim	school_helpless	culture_problem	culture_solution	culture_victim	culture_helpless	community_problem	community_solution	community_victim	community_helpless	gender	cis	sexuality	dorms	Q9	Q34	Q37	Q40	q_crit	bad_apple	school_pess	homoneg	bad_apple2
517.0	school4	93	undergrad	cishet	cishet_problem, sgm_solution, sgm_victim, 											1.0	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	0	unknown	False	False	False	False	True
	school4	94	undergrad	cishet											1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	Yes	1	0	False	False	False	False	False
518.0	school4	95	undergrad	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	Yes	0	unknown	False	False	False	False	False
519.0	school4	96	undergrad	sgm	school_solution, 			1.0								1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	bi	Yes	A few are	No	0	unknown	False	False	False	False	False
	school4	97	undergrad	cishet											1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	Yes	1	0	False	False	False	False	False
520.0	school4	98	undergrad	sgm	sgm_victim, school_problem, school_solution, culture_problem, community_problem, 	1.0	1.0	1.0	1.0							1.0	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	False	True	False	False	False	f	c	bi	Yes	A few are	No	1	0	False	False	False	True	False
521.0	school4	99	undergrad	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
522.0	school4	100	undergrad	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
523.0	school4	101	undergrad	cishet	cishet_victim, school_problem, 											1.0	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
524.0	school4	102	undergrad	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	0	unknown	False	False	False	False	False
525.0	school4	103	undergrad	cishet	cishet_problem, school_solution, 										1.0		True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	Yes	0	unknown	False	False	False	False	True
	school4	104	unknown	cishet	school_problem, culture_problem, 											1.0	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	f	c	hetero	No	Some are	No	0	unknown	False	False	False	False	False
526.0	school4	105	undergrad	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	Yes	0	unknown	False	False	False	False	False
527.0	school4	106	undergrad	cishet	cishet_victim, school_solution, 											1.0	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	None are	Yes	1	0	False	False	False	False	False
528.0	school4	107	undergrad	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	0	unknown	False	False	False	False	False
529.0	school4	108	undergrad	cishet	cishet_problem, cishet_victim, 											1.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	True
530.0	school4	109	undergrad	cishet	cishet_solution, school_solution, 										1.0		False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	Some are	Yes	0	unknown	False	False	False	False	False
	school4	110	unknown	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	Some are	No	1	0	False	False	False	False	False
531.0	school4	111	undergrad	sgm	cishet_problem, sgm_victim, school_problem, school_solution, culture_problem, community_problem, 			1.0							1.0		True	False	False	False	False	False	True	False	True	True	False	False	True	False	False	False	True	False	False	False	m	c	bi	No	Some are	No	1	0	False	False	False	True	False
532.0	school4	112	undergrad	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	Yes	0	unknown	False	False	False	False	False
	school4	113	unknown	cishet	school_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	A few are	Yes	0	unknown	False	False	False	False	False
533.0	school4	114	undergrad	unknown	cishet_problem, cishet_solution, cishet_victim, sgm_solution, school_solution, culture_problem, community_solution, 											1.0	True	True	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	False	f	c	unknown	Yes	A few are	No	1	1	False	True	False	False	False
	school4	115	undergrad	cishet											1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	Yes	1	1	False	False	False	False	False
534.0	school4	116	undergrad	cishet	cishet_solution, culture_problem, 											1.0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	1	0	False	False	False	False	False
535.0	school4	117	undergrad	cishet	cishet_solution, school_solution, culture_problem, community_problem, 										1.0		False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	m	c	hetero	Yes	Some are	Yes	1	0	False	False	False	False	False
536.0	school4	118	undergrad	cishet	cishet_victim, school_helpless, 											1.0	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	f	c	hetero	Yes	None are	No	1	1	False	False	False	False	False
537.0	school4	119	undergrad	cishet	school_solution, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	Yes	0	unknown	False	False	False	False	False
538.0	school4	120	undergrad	cishet	culture_solution, 										1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	m	c	hetero	Yes	Some are	Yes	0	unknown	False	False	False	False	False
539.0	school4	121	undergrad	cishet	culture_problem, 										1.0		False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	m	c	hetero	Yes	Some are	No	1	0	False	False	False	False	False
540.0	school4	122	undergrad	cishet	cishet_victim, 											1.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Many are	No	1	0	False	False	False	False	False
541.0	school4	123	undergrad	cishet	cishet_solution, 										1.0		False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	No	1	0	False	False	False	False	False
542.0	school4	124	undergrad	cishet	cishet_problem, cishet_solution, school_problem, school_solution, 										1.0		True	True	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	Some are	Yes	0	unknown	False	False	False	False	False
543.0	school4	125	undergrad	cishet	cishet_problem, cishet_victim, school_solution, school_helpless, 										1.0		True	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	No	0	unknown	False	False	False	False	True
544.0	school4	126	undergrad	cishet	cishet_victim, school_solution, culture_solution, 										1.0		False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	m	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
545.0	school4	127	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, culture_problem, 										1.0		True	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	No	1	0	False	True	False	False	False
546.0	school4	128	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, culture_problem, 											1.0	True	True	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are	No	1	1	False	True	False	False	False
547.0	school4	129	undergrad	cishet	cishet_problem, school_solution, 										1.0		True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	Some are	No	0	unknown	False	False	False	False	True
	school4	130	unknown	cishet	cishet_solution, school_solution, community_victim, 											1.0	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	f	c	hetero	No	Some are	No	0	unknown	False	False	False	False	False
548.0	school4	131	undergrad	cishet	cishet_solution, 										1.0		False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	None are	Yes	0	unknown	False	False	False	False	False
549.0	school4	132	undergrad	cishet	cishet_victim, school_solution, culture_problem, culture_solution, 											1.0	False	False	True	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	f	c	hetero	Yes	None are	No	1	0	False	False	False	False	False
550.0	school4	133	undergrad	cishet	cishet_problem, cishet_victim, school_solution, community_solution, 											1.0	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	f	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	True
551.0	school4	134	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, school_helpless, community_solution, 											1.0	True	True	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	f	c	hetero	Yes	Some are	No	1	0	False	True	False	False	True
552.0	school4	135	undergrad	cishet	cishet_problem, school_solution, 											1.0	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	A few are	No	1	0	False	False	False	False	True
553.0	school4	136	undergrad	cishet	cishet_victim, school_solution, 										1.0		False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	None are	No	1	0	False	False	False	False	False
554.0	school4	137	undergrad	cishet	cishet_victim, 											1.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Many are	No	1	0	False	False	False	False	False
555.0	school4	138	undergrad	cishet	cishet_victim, school_helpless, 										1.0		False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
556.0	school4	139	undergrad	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, community_helpless, 										1.0		True	True	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	m	c	hetero	Yes	Some are	Yes	1	0	False	True	False	False	True
